12.3583 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
25.8016 	EXP 	Delay: autoDraw = False
25.8016 	EXP 	ISI: autoDraw = False
25.8016 	EXP 	Interval1: autoDraw = False
25.8016 	EXP 	Interval2: autoDraw = False
25.8016 	EXP 	Question_Text: autoDraw = True
26.4111 	DATA 	Keypress: m
26.4182 	EXP 	Question_Text: autoDraw = False
26.4182 	EXP 	Next_Text: autoDraw = True
28.1696 	EXP 	New trial (rep=0, index=2): OrderedDict([('interval', 2), ('probe1', 0), ('probe2', 1)])
28.1731 	DATA 	Keypress: space
28.1844 	EXP 	Next_Text: autoDraw = False
28.1844 	EXP 	Delay: autoDraw = True
29.1843 	EXP 	Delay: autoDraw = False
29.2009 	EXP 	Interval1: autoDraw = True
29.4844 	EXP 	Interval1: autoDraw = False
29.5007 	EXP 	ISI: autoDraw = True
30.2841 	EXP 	ISI: autoDraw = False
30.3009 	EXP 	Interval2: autoDraw = True
30.5841 	EXP 	Interval2: autoDraw = False
30.8678 	EXP 	Delay: autoDraw = False
30.8678 	EXP 	ISI: autoDraw = False
30.8678 	EXP 	Interval1: autoDraw = False
30.8678 	EXP 	Interval2: autoDraw = False
30.8678 	EXP 	Question_Text: autoDraw = True
31.5465 	DATA 	Keypress: m
31.5509 	EXP 	Question_Text: autoDraw = False
31.5509 	EXP 	Next_Text: autoDraw = True
32.4528 	EXP 	New trial (rep=0, index=3): OrderedDict([('interval', 1), ('probe1', 1), ('probe2', 0)])
32.4556 	DATA 	Keypress: space
32.4680 	EXP 	Next_Text: autoDraw = False
32.4680 	EXP 	Delay: autoDraw = True
33.4675 	EXP 	Delay: autoDraw = False
33.4848 	EXP 	Interval1: autoDraw = True
33.7674 	EXP 	Interval1: autoDraw = False
33.7841 	EXP 	ISI: autoDraw = True
34.5678 	EXP 	ISI: autoDraw = False
34.5846 	EXP 	Interval2: autoDraw = True
34.8681 	EXP 	Interval2: autoDraw = False
35.1348 	EXP 	Delay: autoDraw = False
35.1348 	EXP 	ISI: autoDraw = False
35.1348 	EXP 	Interval1: autoDraw = False
35.1348 	EXP 	Interval2: autoDraw = False
35.1348 	EXP 	Question_Text: autoDraw = True
36.0441 	DATA 	Keypress: z
36.0516 	EXP 	Question_Text: autoDraw = False
36.0516 	EXP 	Next_Text: autoDraw = True
36.9355 	EXP 	New trial (rep=0, index=4): OrderedDict([('interval', 1), ('probe1', 1), ('probe2', 0)])
36.9385 	DATA 	Keypress: space
36.9512 	EXP 	Next_Text: autoDraw = False
36.9512 	EXP 	Delay: autoDraw = True
37.9512 	EXP 	Delay: autoDraw = False
37.9680 	EXP 	Interval1: autoDraw = True
38.2510 	EXP 	Interval1: autoDraw = False
38.2680 	EXP 	ISI: autoDraw = True
39.0513 	EXP 	ISI: autoDraw = False
39.0678 	EXP 	Interval2: autoDraw = True
39.3522 	EXP 	Interval2: autoDraw = False
39.6181 	EXP 	Delay: autoDraw = False
39.6181 	EXP 	ISI: autoDraw = False
39.6181 	EXP 	Interval1: autoDraw = False
39.6181 	EXP 	Interval2: autoDraw = False
39.6181 	EXP 	Question_Text: autoDraw = True
42.7236 	DATA 	Keypress: m
42.7345 	EXP 	Question_Text: autoDraw = False
42.7345 	EXP 	Next_Text: autoDraw = True
43.3528 	EXP 	New trial (rep=1, index=0): OrderedDict([('interval', 2), ('probe1', 0), ('probe2', 1)])
43.3556 	DATA 	Keypress: space
43.3678 	EXP 	Next_Text: autoDraw = False
43.3678 	EXP 	Delay: autoDraw = True
44.3677 	EXP 	Delay: autoDraw = False
44.3845 	EXP 	Interval1: autoDraw = True
44.6676 	EXP 	Interval1: autoDraw = False
44.6844 	EXP 	ISI: autoDraw = True
45.4677 	EXP 	ISI: autoDraw = False
45.4844 	EXP 	Interval2: autoDraw = True
45.7679 	EXP 	Interval2: autoDraw = False
46.0350 	EXP 	Delay: autoDraw = False
46.0350 	EXP 	ISI: autoDraw = False
46.0350 	EXP 	Interval1: autoDraw = False
46.0350 	EXP 	Interval2: autoDraw = False
46.0350 	EXP 	Question_Text: autoDraw = True
47.2047 	DATA 	Keypress: m
47.2180 	EXP 	Question_Text: autoDraw = False
47.2180 	EXP 	Next_Text: autoDraw = True
48.0856 	EXP 	New trial (rep=1, index=1): OrderedDict([('interval', 1), ('probe1', 1), ('probe2', 0)])
48.0885 	DATA 	Keypress: space
48.1011 	EXP 	Next_Text: autoDraw = False
48.1011 	EXP 	Delay: autoDraw = True
49.1010 	EXP 	Delay: autoDraw = False
49.1178 	EXP 	Interval1: autoDraw = True
49.4012 	EXP 	Interval1: autoDraw = False
49.4179 	EXP 	ISI: autoDraw = True
50.2010 	EXP 	ISI: autoDraw = False
50.2178 	EXP 	Interval2: autoDraw = True
50.5011 	EXP 	Interval2: autoDraw = False
50.7678 	EXP 	Delay: autoDraw = False
50.7678 	EXP 	ISI: autoDraw = False
50.7678 	EXP 	Interval1: autoDraw = False
50.7678 	EXP 	Interval2: autoDraw = False
50.7678 	EXP 	Question_Text: autoDraw = True
51.4530 	DATA 	Keypress: z
51.4680 	EXP 	Question_Text: autoDraw = False
51.4680 	EXP 	Next_Text: autoDraw = True
52.1025 	EXP 	New trial (rep=1, index=2): OrderedDict([('interval', 1), ('probe1', 1), ('probe2', 0)])
52.1051 	DATA 	Keypress: space
52.1177 	EXP 	Next_Text: autoDraw = False
52.1177 	EXP 	Delay: autoDraw = True
53.1177 	EXP 	Delay: autoDraw = False
53.1344 	EXP 	Interval1: autoDraw = True
53.4177 	EXP 	Interval1: autoDraw = False
53.4343 	EXP 	ISI: autoDraw = True
54.2174 	EXP 	ISI: autoDraw = False
54.2343 	EXP 	Interval2: autoDraw = True
54.5177 	EXP 	Interval2: autoDraw = False
54.7845 	EXP 	Delay: autoDraw = False
54.7845 	EXP 	ISI: autoDraw = False
54.7845 	EXP 	Interval1: autoDraw = False
54.7845 	EXP 	Interval2: autoDraw = False
54.7845 	EXP 	Question_Text: autoDraw = True
55.5902 	DATA 	Keypress: z
55.6008 	EXP 	Question_Text: autoDraw = False
55.6008 	EXP 	Next_Text: autoDraw = True
56.2688 	EXP 	New trial (rep=1, index=3): OrderedDict([('interval', 1), ('probe1', 1), ('probe2', 0)])
56.2715 	DATA 	Keypress: space
56.2843 	EXP 	Next_Text: autoDraw = False
56.2843 	EXP 	Delay: autoDraw = True
57.2841 	EXP 	Delay: autoDraw = False
57.3007 	EXP 	Interval1: autoDraw = True
57.5843 	EXP 	Interval1: autoDraw = False
57.6010 	EXP 	ISI: autoDraw = True
58.3842 	EXP 	ISI: autoDraw = False
58.4009 	EXP 	Interval2: autoDraw = True
58.6844 	EXP 	Interval2: autoDraw = False
58.9506 	EXP 	Delay: autoDraw = False
58.9506 	EXP 	ISI: autoDraw = False
58.9506 	EXP 	Interval1: autoDraw = False
58.9506 	EXP 	Interval2: autoDraw = False
58.9506 	EXP 	Question_Text: autoDraw = True
59.7072 	DATA 	Keypress: z
59.7178 	EXP 	Question_Text: autoDraw = False
59.7178 	EXP 	Next_Text: autoDraw = True
60.4194 	DATA 	Keypress: z
61.1187 	EXP 	New trial (rep=1, index=4): OrderedDict([('interval', 2), ('probe1', 0), ('probe2', 1)])
61.1215 	DATA 	Keypress: space
61.1345 	EXP 	Next_Text: autoDraw = False
61.1345 	EXP 	Delay: autoDraw = True
62.1341 	EXP 	Delay: autoDraw = False
62.1510 	EXP 	Interval1: autoDraw = True
62.4342 	EXP 	Interval1: autoDraw = False
62.4511 	EXP 	ISI: autoDraw = True
63.2343 	EXP 	ISI: autoDraw = False
63.2508 	EXP 	Interval2: autoDraw = True
63.5343 	EXP 	Interval2: autoDraw = False
63.8011 	EXP 	Delay: autoDraw = False
63.8011 	EXP 	ISI: autoDraw = False
63.8011 	EXP 	Interval1: autoDraw = False
63.8011 	EXP 	Interval2: autoDraw = False
63.8011 	EXP 	Question_Text: autoDraw = True
64.3066 	DATA 	Keypress: z
64.3176 	EXP 	Question_Text: autoDraw = False
64.3176 	EXP 	Next_Text: autoDraw = True
64.7901 	DATA 	Keypress: escape
65.4200 	EXP 	window1: mouseVisible = True
