3.6250 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
36.6235 	EXP 	question_text: autoDraw = True
36.6235 	EXP 	level_text: autoDraw = True
36.7451 	DATA 	Keypress: up
36.7734 	EXP 	question_text: autoDraw = False
36.7734 	EXP 	level_text: autoDraw = False
36.7734 	EXP 	level_text: text = 0.012589254117941664
36.7734 	EXP 	question_text: autoDraw = True
36.7734 	EXP 	level_text: autoDraw = True
36.9163 	DATA 	Keypress: up
36.9237 	EXP 	question_text: autoDraw = False
36.9237 	EXP 	level_text: autoDraw = False
36.9237 	EXP 	level_text: text = 0.014125375446227533
36.9237 	EXP 	question_text: autoDraw = True
36.9237 	EXP 	level_text: autoDraw = True
37.0833 	DATA 	Keypress: up
37.0905 	EXP 	question_text: autoDraw = False
37.0905 	EXP 	level_text: autoDraw = False
37.0905 	EXP 	level_text: text = 0.015848931924611124
37.0905 	EXP 	question_text: autoDraw = True
37.0905 	EXP 	level_text: autoDraw = True
37.2289 	DATA 	Keypress: up
37.6679 	DATA 	Keypress: down
37.6745 	EXP 	question_text: autoDraw = False
37.6745 	EXP 	level_text: autoDraw = False
37.6745 	EXP 	level_text: text = 0.014125375446227535
37.6745 	EXP 	question_text: autoDraw = True
37.6745 	EXP 	level_text: autoDraw = True
38.0845 	DATA 	Keypress: down
38.0916 	EXP 	question_text: autoDraw = False
38.0916 	EXP 	level_text: autoDraw = False
38.0916 	EXP 	level_text: text = 0.012589254117941666
38.0916 	EXP 	question_text: autoDraw = True
38.0916 	EXP 	level_text: autoDraw = True
39.7026 	DATA 	Keypress: up
39.7099 	EXP 	question_text: autoDraw = False
39.7099 	EXP 	level_text: autoDraw = False
39.7099 	EXP 	level_text: text = 0.012882495516931334
39.7099 	EXP 	question_text: autoDraw = True
39.7099 	EXP 	level_text: autoDraw = True
39.8690 	DATA 	Keypress: up
39.8766 	EXP 	question_text: autoDraw = False
39.8766 	EXP 	level_text: autoDraw = False
39.8766 	EXP 	level_text: text = 0.013182567385564064
39.8766 	EXP 	question_text: autoDraw = True
39.8766 	EXP 	level_text: autoDraw = True
39.9982 	DATA 	Keypress: up
40.0267 	EXP 	question_text: autoDraw = False
40.0267 	EXP 	level_text: autoDraw = False
40.0267 	EXP 	level_text: text = 0.013489628825916528
40.0267 	EXP 	question_text: autoDraw = True
40.0267 	EXP 	level_text: autoDraw = True
40.1694 	DATA 	Keypress: up
40.1771 	EXP 	question_text: autoDraw = False
40.1771 	EXP 	level_text: autoDraw = False
40.1771 	EXP 	level_text: text = 0.01380384264602884
40.1771 	EXP 	question_text: autoDraw = True
40.1771 	EXP 	level_text: autoDraw = True
40.3207 	DATA 	Keypress: up
40.3271 	EXP 	question_text: autoDraw = False
40.3271 	EXP 	level_text: autoDraw = False
40.3271 	EXP 	level_text: text = 0.014125375446227535
40.3271 	EXP 	question_text: autoDraw = True
40.3271 	EXP 	level_text: autoDraw = True
40.4652 	DATA 	Keypress: up
40.4938 	EXP 	question_text: autoDraw = False
40.4938 	EXP 	level_text: autoDraw = False
40.4938 	EXP 	level_text: text = 0.014454397707459266
40.4938 	EXP 	question_text: autoDraw = True
40.4938 	EXP 	level_text: autoDraw = True
40.6210 	DATA 	Keypress: up
40.6272 	EXP 	question_text: autoDraw = False
40.6272 	EXP 	level_text: autoDraw = False
40.6272 	EXP 	level_text: text = 0.014791083881682064
40.6272 	EXP 	question_text: autoDraw = True
40.6272 	EXP 	level_text: autoDraw = True
40.7711 	DATA 	Keypress: up
40.7776 	EXP 	question_text: autoDraw = False
40.7776 	EXP 	level_text: autoDraw = False
40.7776 	EXP 	level_text: text = 0.015135612484362071
40.7776 	EXP 	question_text: autoDraw = True
40.7776 	EXP 	level_text: autoDraw = True
40.9375 	DATA 	Keypress: up
40.9443 	EXP 	question_text: autoDraw = False
40.9443 	EXP 	level_text: autoDraw = False
40.9443 	EXP 	level_text: text = 0.015488166189124802
40.9443 	EXP 	question_text: autoDraw = True
40.9443 	EXP 	level_text: autoDraw = True
41.0882 	DATA 	Keypress: up
41.0944 	EXP 	question_text: autoDraw = False
41.0944 	EXP 	level_text: autoDraw = False
41.0944 	EXP 	level_text: text = 0.015848931924611124
41.0944 	EXP 	question_text: autoDraw = True
41.0944 	EXP 	level_text: autoDraw = True
41.2331 	DATA 	Keypress: up
41.2616 	EXP 	question_text: autoDraw = False
41.2616 	EXP 	level_text: autoDraw = False
41.2616 	EXP 	level_text: text = 0.016218100973589288
41.2616 	EXP 	question_text: autoDraw = True
41.2616 	EXP 	level_text: autoDraw = True
41.4002 	DATA 	Keypress: up
41.4284 	EXP 	question_text: autoDraw = False
41.4284 	EXP 	level_text: autoDraw = False
41.4284 	EXP 	level_text: text = 0.016595869074375595
41.4284 	EXP 	question_text: autoDraw = True
41.4284 	EXP 	level_text: autoDraw = True
41.5716 	DATA 	Keypress: up
41.5783 	EXP 	question_text: autoDraw = False
41.5783 	EXP 	level_text: autoDraw = False
41.5783 	EXP 	level_text: text = 0.016982436524617433
41.5783 	EXP 	question_text: autoDraw = True
41.5783 	EXP 	level_text: autoDraw = True
41.7160 	DATA 	Keypress: up
41.7453 	EXP 	question_text: autoDraw = False
41.7453 	EXP 	level_text: autoDraw = False
41.7453 	EXP 	level_text: text = 0.017378008287493744
41.7453 	EXP 	question_text: autoDraw = True
41.7453 	EXP 	level_text: autoDraw = True
41.8894 	DATA 	Keypress: up
41.8954 	EXP 	question_text: autoDraw = False
41.8954 	EXP 	level_text: autoDraw = False
41.8954 	EXP 	level_text: text = 0.017782794100389215
41.8954 	EXP 	question_text: autoDraw = True
41.8954 	EXP 	level_text: autoDraw = True
42.0564 	DATA 	Keypress: up
42.0620 	EXP 	question_text: autoDraw = False
42.0620 	EXP 	level_text: autoDraw = False
42.0620 	EXP 	level_text: text = 0.018197008586099822
42.0620 	EXP 	question_text: autoDraw = True
42.0620 	EXP 	level_text: autoDraw = True
42.2218 	DATA 	Keypress: up
42.2289 	EXP 	question_text: autoDraw = False
42.2289 	EXP 	level_text: autoDraw = False
42.2289 	EXP 	level_text: text = 0.018620871366628662
42.2289 	EXP 	question_text: autoDraw = True
42.2289 	EXP 	level_text: autoDraw = True
42.3689 	DATA 	Keypress: up
42.3958 	EXP 	question_text: autoDraw = False
42.3958 	EXP 	level_text: autoDraw = False
42.3958 	EXP 	level_text: text = 0.01905460717963246
42.3958 	EXP 	question_text: autoDraw = True
42.3958 	EXP 	level_text: autoDraw = True
42.5395 	DATA 	Keypress: up
42.5457 	EXP 	question_text: autoDraw = False
42.5457 	EXP 	level_text: autoDraw = False
42.5457 	EXP 	level_text: text = 0.01949844599758044
42.5457 	EXP 	question_text: autoDraw = True
42.5457 	EXP 	level_text: autoDraw = True
42.7008 	DATA 	Keypress: up
42.7293 	EXP 	question_text: autoDraw = False
42.7293 	EXP 	level_text: autoDraw = False
42.7293 	EXP 	level_text: text = 0.019952623149688785
42.7293 	EXP 	question_text: autoDraw = True
42.7293 	EXP 	level_text: autoDraw = True
42.8736 	DATA 	Keypress: up
42.8798 	EXP 	question_text: autoDraw = False
42.8798 	EXP 	level_text: autoDraw = False
42.8798 	EXP 	level_text: text = 0.02041737944669528
42.8798 	EXP 	question_text: autoDraw = True
42.8798 	EXP 	level_text: autoDraw = True
43.0230 	DATA 	Keypress: up
43.0295 	EXP 	question_text: autoDraw = False
43.0295 	EXP 	level_text: autoDraw = False
43.0295 	EXP 	level_text: text = 0.020892961308540382
43.0295 	EXP 	question_text: autoDraw = True
43.0295 	EXP 	level_text: autoDraw = True
43.3244 	DATA 	Keypress: up
43.3301 	EXP 	question_text: autoDraw = False
43.3301 	EXP 	level_text: autoDraw = False
43.3301 	EXP 	level_text: text = 0.021379620895022308
43.3301 	EXP 	question_text: autoDraw = True
43.3301 	EXP 	level_text: autoDraw = True
43.5519 	DATA 	Keypress: up
43.5802 	EXP 	question_text: autoDraw = False
43.5802 	EXP 	level_text: autoDraw = False
43.5802 	EXP 	level_text: text = 0.021877616239495513
43.5802 	EXP 	question_text: autoDraw = True
43.5802 	EXP 	level_text: autoDraw = True
43.8021 	DATA 	Keypress: up
43.8304 	EXP 	question_text: autoDraw = False
43.8304 	EXP 	level_text: autoDraw = False
43.8304 	EXP 	level_text: text = 0.02238721138568338
43.8304 	EXP 	question_text: autoDraw = True
43.8304 	EXP 	level_text: autoDraw = True
43.9576 	DATA 	Keypress: up
43.9641 	EXP 	question_text: autoDraw = False
43.9641 	EXP 	level_text: autoDraw = False
43.9641 	EXP 	level_text: text = 0.022908676527677713
43.9641 	EXP 	question_text: autoDraw = True
43.9641 	EXP 	level_text: autoDraw = True
44.1079 	DATA 	Keypress: up
44.1141 	EXP 	question_text: autoDraw = False
44.1141 	EXP 	level_text: autoDraw = False
44.1141 	EXP 	level_text: text = 0.023442288153199202
44.1141 	EXP 	question_text: autoDraw = True
44.1141 	EXP 	level_text: autoDraw = True
44.2419 	DATA 	Keypress: up
44.2478 	EXP 	question_text: autoDraw = False
44.2478 	EXP 	level_text: autoDraw = False
44.2478 	EXP 	level_text: text = 0.023988329190194883
44.2478 	EXP 	question_text: autoDraw = True
44.2478 	EXP 	level_text: autoDraw = True
44.3869 	DATA 	Keypress: up
44.4145 	EXP 	question_text: autoDraw = False
44.4145 	EXP 	level_text: autoDraw = False
44.4145 	EXP 	level_text: text = 0.02454708915685028
44.4145 	EXP 	question_text: autoDraw = True
44.4145 	EXP 	level_text: autoDraw = True
44.5359 	DATA 	Keypress: up
44.5645 	EXP 	question_text: autoDraw = False
44.5645 	EXP 	level_text: autoDraw = False
44.5645 	EXP 	level_text: text = 0.025118864315095777
44.5645 	EXP 	question_text: autoDraw = True
44.5645 	EXP 	level_text: autoDraw = True
44.6863 	DATA 	Keypress: up
44.7148 	EXP 	question_text: autoDraw = False
44.7148 	EXP 	level_text: autoDraw = False
44.7148 	EXP 	level_text: text = 0.02570395782768861
44.7148 	EXP 	question_text: autoDraw = True
44.7148 	EXP 	level_text: autoDraw = True
44.8581 	DATA 	Keypress: up
44.8650 	EXP 	question_text: autoDraw = False
44.8650 	EXP 	level_text: autoDraw = False
44.8650 	EXP 	level_text: text = 0.02630267991895379
44.8650 	EXP 	question_text: autoDraw = True
44.8650 	EXP 	level_text: autoDraw = True
45.0094 	DATA 	Keypress: up
45.0150 	EXP 	question_text: autoDraw = False
45.0150 	EXP 	level_text: autoDraw = False
45.0150 	EXP 	level_text: text = 0.02691534803926913
45.0150 	EXP 	question_text: autoDraw = True
45.0150 	EXP 	level_text: autoDraw = True
45.1589 	DATA 	Keypress: up
45.1651 	EXP 	question_text: autoDraw = False
45.1651 	EXP 	level_text: autoDraw = False
45.1651 	EXP 	level_text: text = 0.027542287033381633
45.1651 	EXP 	question_text: autoDraw = True
45.1651 	EXP 	level_text: autoDraw = True
45.2922 	DATA 	Keypress: up
45.2985 	EXP 	question_text: autoDraw = False
45.2985 	EXP 	level_text: autoDraw = False
45.2985 	EXP 	level_text: text = 0.028183829312644505
45.2985 	EXP 	question_text: autoDraw = True
45.2985 	EXP 	level_text: autoDraw = True
45.4597 	DATA 	Keypress: up
45.4655 	EXP 	question_text: autoDraw = False
45.4655 	EXP 	level_text: autoDraw = False
45.4655 	EXP 	level_text: text = 0.028840315031266023
45.4655 	EXP 	question_text: autoDraw = True
45.4655 	EXP 	level_text: autoDraw = True
45.6089 	DATA 	Keypress: up
45.6155 	EXP 	question_text: autoDraw = False
45.6155 	EXP 	level_text: autoDraw = False
45.6155 	EXP 	level_text: text = 0.02951209226666382
45.6155 	EXP 	question_text: autoDraw = True
45.6155 	EXP 	level_text: autoDraw = True
45.7591 	DATA 	Keypress: up
45.7659 	EXP 	question_text: autoDraw = False
45.7659 	EXP 	level_text: autoDraw = False
45.7659 	EXP 	level_text: text = 0.030199517204020122
45.7659 	EXP 	question_text: autoDraw = True
45.7659 	EXP 	level_text: autoDraw = True
45.9104 	DATA 	Keypress: up
45.9156 	EXP 	question_text: autoDraw = False
45.9156 	EXP 	level_text: autoDraw = False
45.9156 	EXP 	level_text: text = 0.030902954325135863
45.9156 	EXP 	question_text: autoDraw = True
45.9156 	EXP 	level_text: autoDraw = True
46.0270 	DATA 	Keypress: up
46.0324 	EXP 	question_text: autoDraw = False
46.0324 	EXP 	level_text: autoDraw = False
46.0324 	EXP 	level_text: text = 0.03162277660168375
46.0324 	EXP 	question_text: autoDraw = True
46.0324 	EXP 	level_text: autoDraw = True
46.1605 	DATA 	Keypress: up
46.1660 	EXP 	question_text: autoDraw = False
46.1660 	EXP 	level_text: autoDraw = False
46.1660 	EXP 	level_text: text = 0.03235936569296278
46.1660 	EXP 	question_text: autoDraw = True
46.1660 	EXP 	level_text: autoDraw = True
46.2926 	DATA 	Keypress: up
46.2997 	EXP 	question_text: autoDraw = False
46.2997 	EXP 	level_text: autoDraw = False
46.2997 	EXP 	level_text: text = 0.03311311214825906
46.2997 	EXP 	question_text: autoDraw = True
46.2997 	EXP 	level_text: autoDraw = True
46.4225 	DATA 	Keypress: up
46.4496 	EXP 	question_text: autoDraw = False
46.4496 	EXP 	level_text: autoDraw = False
46.4496 	EXP 	level_text: text = 0.0338844156139202
46.4496 	EXP 	question_text: autoDraw = True
46.4496 	EXP 	level_text: autoDraw = True
46.5767 	DATA 	Keypress: up
46.5832 	EXP 	question_text: autoDraw = False
46.5832 	EXP 	level_text: autoDraw = False
46.5832 	EXP 	level_text: text = 0.03467368504525311
46.5832 	EXP 	question_text: autoDraw = True
46.5832 	EXP 	level_text: autoDraw = True
46.7054 	DATA 	Keypress: up
46.7334 	EXP 	question_text: autoDraw = False
46.7334 	EXP 	level_text: autoDraw = False
46.7334 	EXP 	level_text: text = 0.03548133892335749
46.7334 	EXP 	question_text: autoDraw = True
46.7334 	EXP 	level_text: autoDraw = True
46.8391 	DATA 	Keypress: up
46.8669 	EXP 	question_text: autoDraw = False
46.8669 	EXP 	level_text: autoDraw = False
46.8669 	EXP 	level_text: text = 0.036307805477010076
46.8669 	EXP 	question_text: autoDraw = True
46.8669 	EXP 	level_text: autoDraw = True
46.9935 	DATA 	Keypress: up
47.0001 	EXP 	question_text: autoDraw = False
47.0001 	EXP 	level_text: autoDraw = False
